/data/Peter/Data/Kinetics600_train_rescaled/abseiling/28Ef0LNXKl4_000146_000156.mp4 0
/data/Peter/Data/Kinetics600_train_rescaled/abseiling/-_VFi7OFbJY_000064_000074.mp4 0
/data/Peter/Data/Kinetics600_train_rescaled/abseiling/2SRJgIEtZVs_000239_000249.mp4 0
/data/Peter/Data/Kinetics600_train_rescaled/abseiling/1PH-bf4AVyU_000282_000292.mp4 0
/data/Peter/Data/Kinetics600_train_rescaled/abseiling/0s2mvbfzzyc_000014_000024.mp4 0
/data/Peter/Data/Kinetics600_train_rescaled/abseiling/0S2Es_AMbGI_000015_000025.mp4 0
/data/Peter/Data/Kinetics600_train_rescaled/abseiling/1g7n_PZzkmg_000000_000010.mp4 0
/data/Peter/Data/Kinetics600_train_rescaled/abseiling/-JNfr9HZc5w_000113_000123.mp4 0
/data/Peter/Data/Kinetics600_train_rescaled/abseiling/0fBrAthmrNs_000358_000368.mp4 0
/data/Peter/Data/Kinetics600_train_rescaled/abseiling/1nNROzy8zx8_000083_000093.mp4 0
/data/Peter/Data/Kinetics600_train_rescaled/abseiling/2UXCC5iONM0_000067_000077.mp4 0
/data/Peter/Data/Kinetics600_train_rescaled/abseiling/-Qhiiw9yJvc_000825_000835.mp4 0
/data/Peter/Data/Kinetics600_train_rescaled/abseiling/-WKCwDRp_jk_000000_000010.mp4 0
/data/Peter/Data/Kinetics600_train_rescaled/abseiling/27Ogzc9n4GQ_000116_000126.mp4 0
/data/Peter/Data/Kinetics600_train_rescaled/abseiling/1JT7K8Cpb_M_000005_000015.mp4 0
/data/Peter/Data/Kinetics600_train_rescaled/abseiling/-UAghPqLTBI_000130_000140.mp4 0
/data/Peter/Data/Kinetics600_train_rescaled/abseiling/0UD6OoOFwqc_000078_000088.mp4 0
/data/Peter/Data/Kinetics600_train_rescaled/abseiling/13yHmtOlaUE_000751_000761.mp4 0
/data/Peter/Data/Kinetics600_train_rescaled/abseiling/-Z1X9B-F04Q_000012_000022.mp4 0
/data/Peter/Data/Kinetics600_train_rescaled/abseiling/-bwYZwnwb8E_000013_000023.mp4 0
/data/Peter/Data/Kinetics600_train_rescaled/abseiling/--NHecesx-0_000002_000012.mp4 0
/data/Peter/Data/Kinetics600_train_rescaled/abseiling/0vhbg2mkBg4_000000_000010.mp4 0
/data/Peter/Data/Kinetics600_train_rescaled/abseiling/1wW-ojRuG50_000055_000065.mp4 0
/data/Peter/Data/Kinetics600_train_rescaled/abseiling/0N3Jb5UHg8Y_000068_000078.mp4 0
/data/Peter/Data/Kinetics600_train_rescaled/abseiling/2bgFe5au7v4_000037_000047.mp4 0
/data/Peter/Data/Kinetics600_train_rescaled/abseiling/0s9eFZZVXUU_000030_000040.mp4 0
/data/Peter/Data/Kinetics600_train_rescaled/abseiling/2dqgMywxl0E_000071_000081.mp4 0
/data/Peter/Data/Kinetics600_train_rescaled/abseiling/0lPhr3f8_do_000011_000021.mp4 0
/data/Peter/Data/Kinetics600_train_rescaled/abseiling/0wuUugEIV8k_000068_000078.mp4 0
/data/Peter/Data/Kinetics600_train_rescaled/abseiling/-hLv_HL6UhY_000151_000161.mp4 0
/data/Peter/Data/Kinetics600_train_rescaled/abseiling/0XTfoC66Vp0_000045_000055.mp4 0
/data/Peter/Data/Kinetics600_train_rescaled/abseiling/-Cv3NwxG_8g_000087_000097.mp4 0
/data/Peter/Data/Kinetics600_train_rescaled/acting_in_play/5MgB3eWY1AI_000167_000177.mp4 1
/data/Peter/Data/Kinetics600_train_rescaled/acting_in_play/0bdVrgImymc_000020_000030.mp4 1
/data/Peter/Data/Kinetics600_train_rescaled/acting_in_play/3hXebqr6vAA_000051_000061.mp4 1
/data/Peter/Data/Kinetics600_train_rescaled/acting_in_play/-MhGDaJoerk_000002_000012.mp4 1
/data/Peter/Data/Kinetics600_train_rescaled/acting_in_play/3mISdjc5K2Y_000051_000061.mp4 1
/data/Peter/Data/Kinetics600_train_rescaled/acting_in_play/-9AWtEVuAxU_000023_000033.mp4 1
/data/Peter/Data/Kinetics600_train_rescaled/acting_in_play/5G7TQ4p8Fco_000148_000158.mp4 1
/data/Peter/Data/Kinetics600_train_rescaled/acting_in_play/11Hm91oPhGs_000052_000062.mp4 1
/data/Peter/Data/Kinetics600_train_rescaled/acting_in_play/39-4ecMa-3g_000780_000790.mp4 1
/data/Peter/Data/Kinetics600_train_rescaled/acting_in_play/2DvHNcaIquU_000490_000500.mp4 1
/data/Peter/Data/Kinetics600_train_rescaled/acting_in_play/5AiMJNpmZZU_000000_000010.mp4 1
/data/Peter/Data/Kinetics600_train_rescaled/acting_in_play/4wOtuWqhw08_000119_000129.mp4 1
/data/Peter/Data/Kinetics600_train_rescaled/acting_in_play/1YkVezfbOPI_000144_000154.mp4 1
/data/Peter/Data/Kinetics600_train_rescaled/acting_in_play/2prtyES8V1A_000007_000017.mp4 1
/data/Peter/Data/Kinetics600_train_rescaled/acting_in_play/-8QKNy0XiOU_000031_000041.mp4 1
/data/Peter/Data/Kinetics600_train_rescaled/acting_in_play/-5eXgJi1WTk_000059_000069.mp4 1
/data/Peter/Data/Kinetics600_train_rescaled/acting_in_play/425YFK24Cb0_000039_000049.mp4 1
/data/Peter/Data/Kinetics600_train_rescaled/acting_in_play/2JfQB740Ivg_000545_000555.mp4 1
/data/Peter/Data/Kinetics600_train_rescaled/acting_in_play/3KpiJhYnNgA_000964_000974.mp4 1
/data/Peter/Data/Kinetics600_train_rescaled/acting_in_play/17wqENNFlPA_000127_000137.mp4 1
/data/Peter/Data/Kinetics600_train_rescaled/acting_in_play/4JgSysxzibo_000775_000785.mp4 1
/data/Peter/Data/Kinetics600_train_rescaled/acting_in_play/4FLIT6YWXzg_000030_000040.mp4 1
/data/Peter/Data/Kinetics600_train_rescaled/acting_in_play/42n8A_DEKo4_000045_000055.mp4 1
/data/Peter/Data/Kinetics600_train_rescaled/acting_in_play/5TqBPNBwqbE_000000_000010.mp4 1
/data/Peter/Data/Kinetics600_train_rescaled/acting_in_play/4VGezLBdUIM_000501_000511.mp4 1
/data/Peter/Data/Kinetics600_train_rescaled/acting_in_play/2Nnm9NThgAw_000089_000099.mp4 1
/data/Peter/Data/Kinetics600_train_rescaled/acting_in_play/24Au7NKuL8w_000642_000652.mp4 1
/data/Peter/Data/Kinetics600_train_rescaled/acting_in_play/3JpyQLUE5n8_000062_000072.mp4 1
/data/Peter/Data/Kinetics600_train_rescaled/acting_in_play/0UNbcUJaNZc_000004_000014.mp4 1
/data/Peter/Data/Kinetics600_train_rescaled/acting_in_play/1tw4NdJMVkQ_000097_000107.mp4 1
/data/Peter/Data/Kinetics600_train_rescaled/acting_in_play/08MqsEmN19s_000019_000029.mp4 1
/data/Peter/Data/Kinetics600_train_rescaled/acting_in_play/3farXV8FokA_000197_000207.mp4 1
/data/Peter/Data/Kinetics600_train_rescaled/adjusting_glasses/1mPTxAGKZEo_000128_000138.mp4 2
/data/Peter/Data/Kinetics600_train_rescaled/adjusting_glasses/1p_Kz5j_T14_000024_000034.mp4 2
/data/Peter/Data/Kinetics600_train_rescaled/adjusting_glasses/-xO3xeD6L2E_000028_000038.mp4 2
/data/Peter/Data/Kinetics600_train_rescaled/adjusting_glasses/0Eh-Wy0RvII_000076_000086.mp4 2
/data/Peter/Data/Kinetics600_train_rescaled/adjusting_glasses/45VG_CilL2U_000010_000020.mp4 2
/data/Peter/Data/Kinetics600_train_rescaled/adjusting_glasses/-RfnVqcV-j8_000025_000035.mp4 2
/data/Peter/Data/Kinetics600_train_rescaled/adjusting_glasses/0vroUtotFeA_000288_000298.mp4 2
/data/Peter/Data/Kinetics600_train_rescaled/adjusting_glasses/48-5e1kdv8U_000000_000010.mp4 2
/data/Peter/Data/Kinetics600_train_rescaled/adjusting_glasses/0CmrjgJccoc_000000_000010.mp4 2
/data/Peter/Data/Kinetics600_train_rescaled/adjusting_glasses/2LN_nd4xZl4_000013_000023.mp4 2
/data/Peter/Data/Kinetics600_train_rescaled/adjusting_glasses/2QipRaBTRnY_000174_000184.mp4 2
/data/Peter/Data/Kinetics600_train_rescaled/adjusting_glasses/3-NLeFDkgqE_000000_000010.mp4 2
/data/Peter/Data/Kinetics600_train_rescaled/adjusting_glasses/4ehL7sTokuQ_000026_000036.mp4 2
/data/Peter/Data/Kinetics600_train_rescaled/adjusting_glasses/1IrT86LDmyE_000051_000061.mp4 2
/data/Peter/Data/Kinetics600_train_rescaled/adjusting_glasses/3RwZ8crkCBg_000012_000022.mp4 2
/data/Peter/Data/Kinetics600_train_rescaled/adjusting_glasses/2aLsWIRFL_U_000008_000018.mp4 2
/data/Peter/Data/Kinetics600_train_rescaled/adjusting_glasses/1sLjxH9Jps8_000007_000017.mp4 2
/data/Peter/Data/Kinetics600_train_rescaled/adjusting_glasses/3QiJHCqiZ_g_000002_000012.mp4 2
/data/Peter/Data/Kinetics600_train_rescaled/adjusting_glasses/5vOfLEuoPFo_000255_000265.mp4 2
/data/Peter/Data/Kinetics600_train_rescaled/adjusting_glasses/4XJ8N-IpHb0_000020_000030.mp4 2
/data/Peter/Data/Kinetics600_train_rescaled/adjusting_glasses/1AfFkD7nxpU_000211_000221.mp4 2
/data/Peter/Data/Kinetics600_train_rescaled/adjusting_glasses/42wzaavRyEc_000087_000097.mp4 2
/data/Peter/Data/Kinetics600_train_rescaled/adjusting_glasses/1gHqIxqaASA_000008_000018.mp4 2
/data/Peter/Data/Kinetics600_train_rescaled/adjusting_glasses/0kz8c1GGOkI_000162_000172.mp4 2
/data/Peter/Data/Kinetics600_train_rescaled/adjusting_glasses/59Yke8Bsnh8_000401_000411.mp4 2
/data/Peter/Data/Kinetics600_train_rescaled/adjusting_glasses/5d9mIpws4cg_000130_000140.mp4 2
